test112.msg;0.10099885041291293;1;0.24134373461294523;1;-0.1403448842000323;0;1
test113.msg;0.09418578734984978;1;0.20964575200378244;1;-0.11545996465393266;0;1
test114.msg;0.0842030582264957;1;0.17314611708032368;1;-0.08894305885382799;0;1
test115.msg;0.08415798611111111;1;0.16370489266293786;1;-0.07954690655182675;0;1
